Station,AirQuality,Longitude,Latitude,NO2 Hour,NO2 Quality,NO2 Value,Month,day
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,6,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,8,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,4,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,6,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,5,11,19
Barcelona - Sants,Good,2.1331,41.3788,6,Good,13,11,19
Barcelona - Eixample,Good,2.1538,41.3853,4,--,,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,16,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,10,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,15,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,6,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,10,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,7,11,19
Barcelona - Sants,Good,2.1331,41.3788,7,Good,20,11,19
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,36,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,21,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,25,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,24,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,14,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,19,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,7,11,19
Barcelona - Sants,Good,2.1331,41.3788,8,Good,37,11,19
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,67,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,36,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,32,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,43,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,29,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,27,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,10,11,19
Barcelona - Sants,Good,2.1331,41.3788,9,Good,50,11,19
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,77,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,47,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,43,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,43,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,50,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,40,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,11,11,19
Barcelona - Sants,Good,2.1331,41.3788,10,Good,48,11,19
Barcelona - Eixample,Good,2.1538,41.3853,10,Good,76,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,48,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,37,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,48,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,41,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,41,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,13,11,19
Barcelona - Sants,Good,2.1331,41.3788,11,Good,36,11,19
Barcelona - Eixample,Good,2.1538,41.3853,11,Good,67,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,11,Good,32,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,25,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,30,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,25,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,32,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,10,11,19
Barcelona - Sants,Good,2.1331,41.3788,12,Good,25,11,19
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,48,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,12,Good,27,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,25,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,15,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,15,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,25,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,10,11,19
Barcelona - Sants,Good,2.1331,41.3788,12,Good,25,11,19
Barcelona - Eixample,Good,2.1538,41.3853,13,Good,50,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,28,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,25,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,15,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,11,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,19,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,9,11,19
Barcelona - Sants,Good,2.1331,41.3788,12,Good,25,11,19
Barcelona - Eixample,Good,2.1538,41.3853,14,Good,45,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,14,Good,26,11,19
Barcelona - Ciutadella,--,2.1874,41.3864,12,--,,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,22,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,17,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,14,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,15,11,19
Barcelona - Sants,--,2.1331,41.3788,13,--,,11,19
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,52,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,23,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,15,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,22,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,15,Good,14,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,14,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,13,11,19
Barcelona - Sants,--,2.1331,41.3788,14,--,,11,19
Barcelona - Eixample,Good,2.1538,41.3853,16,Good,54,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,30,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,14,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,19,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,16,Good,20,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,16,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,12,11,19
Barcelona - Sants,--,2.1331,41.3788,15,--,,11,19
Barcelona - Eixample,Good,2.1538,41.3853,17,Good,69,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,38,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,18,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,35,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,31,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,22,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,12,11,19
Barcelona - Sants,--,2.1331,41.3788,16,--,,11,19
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,72,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,45,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,25,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,40,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,30,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,35,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,25,11,19
Barcelona - Sants,--,2.1331,41.3788,17,--,,11,19
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,86,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,45,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,32,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,51,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,35,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,42,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,22,11,19
Barcelona - Sants,--,2.1331,41.3788,18,--,,11,19
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,79,11,19
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,45,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,58,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,56,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,54,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,69,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,11,11,19
Barcelona - Sants,Good,2.1331,41.3788,21,Good,49,11,19
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,75,11,19
Barcelona - Gràcia,--,2.1534,41.3987,19,--,,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,75,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,49,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,43,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,72,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,8,11,19
Barcelona - Sants,Good,2.1331,41.3788,22,Good,40,11,19
Barcelona - Eixample,Good,2.1538,41.3853,22,Good,71,11,19
Barcelona - Gràcia,--,2.1534,41.3987,20,--,,11,19
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,69,11,19
Barcelona - Vall Hebron,Good,2.148,41.4261,22,Good,55,11,19
Barcelona - Palau Reial,Good,2.1151,41.3875,22,Good,48,11,19
Barcelona - Poblenou,Good,2.2045,41.4039,22,Good,71,11,19
Barcelona - Observ Fabra,Good,2.1239,41.4183,22,Good,9,11,19
Barcelona - Sants,Good,2.1331,41.3788,23,Good,42,11,20
Barcelona - Eixample,Good,2.1538,41.3853,23,Good,56,11,20
Barcelona - Gràcia,--,2.1534,41.3987,,,,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,23,Good,64,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,23,Good,40,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,23,Good,35,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,23,Good,64,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,23,Good,10,11,20
Barcelona - Sants,Good,2.1331,41.3788,0,Good,44,11,20
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,61,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,49,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,59,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,32,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,39,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,55,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,12,11,20
Barcelona - Sants,Good,2.1331,41.3788,1,Good,45,11,20
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,58,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,48,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,56,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,26,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,25,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,56,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,10,11,20
Barcelona - Sants,Good,2.1331,41.3788,2,Good,25,11,20
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,35,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,22,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,27,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,26,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,21,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,28,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,12,11,20
Barcelona - Sants,Good,2.1331,41.3788,3,Good,30,11,20
Barcelona - Eixample,Good,2.1538,41.3853,3,Good,35,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,17,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,24,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,10,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,17,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,30,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,6,11,20
Barcelona - Sants,Good,2.1331,41.3788,4,Good,28,11,20
Barcelona - Eixample,Good,2.1538,41.3853,4,Good,30,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,15,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,24,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,9,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,14,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,34,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,7,11,20
Barcelona - Sants,Good,2.1331,41.3788,5,Good,25,11,20
Barcelona - Eixample,Good,2.1538,41.3853,5,Good,40,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,26,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,32,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,31,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,13,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,38,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,8,11,20
Barcelona - Sants,Good,2.1331,41.3788,6,Good,32,11,20
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,48,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,30,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,39,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,45,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,16,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,45,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,11,11,20
Barcelona - Sants,Good,2.1331,41.3788,7,Good,42,11,20
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,62,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,42,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,46,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,52,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,28,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,53,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,5,11,20
Barcelona - Sants,Good,2.1331,41.3788,8,Good,61,11,20
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,83,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,65,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,59,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,49,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,49,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,56,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,12,11,20
Barcelona - Sants,Good,2.1331,41.3788,9,Good,60,11,20
Barcelona - Eixample,Moderate,2.1538,41.3853,9,Moderate,96,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,72,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,59,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,56,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,60,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,60,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,12,11,20
Barcelona - Sants,Good,2.1331,41.3788,10,Good,60,11,20
Barcelona - Eixample,Good,2.1538,41.3853,10,Good,77,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,72,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,60,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,39,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,59,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,59,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,13,11,20
Barcelona - Sants,Good,2.1331,41.3788,11,Good,46,11,20
Barcelona - Eixample,Good,2.1538,41.3853,11,Good,71,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,72,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,57,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,26,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,37,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,60,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,17,11,20
Barcelona - Sants,Good,2.1331,41.3788,11,Good,46,11,20
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,80,11,20
Barcelona - Gràcia,--,2.1534,41.3987,10,--,,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,54,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,34,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,54,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,61,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,33,11,20
Barcelona - Sants,Good,2.1331,41.3788,12,Good,53,11,20
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,80,11,20
Barcelona - Gràcia,--,2.1534,41.3987,11,--,,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,60,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,39,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,53,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,67,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,36,11,20
Barcelona - Sants,Good,2.1331,41.3788,14,Good,52,11,20
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,80,11,20
Barcelona - Gràcia,--,2.1534,41.3987,12,--,,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,55,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,50,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,48,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,64,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,36,11,20
Barcelona - Sants,Good,2.1331,41.3788,15,Good,53,11,20
Barcelona - Eixample,Good,2.1538,41.3853,13,--,,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,63,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,32,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,43,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,48,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,33,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,34,11,20
Barcelona - Sants,Good,2.1331,41.3788,16,Good,32,11,20
Barcelona - Eixample,Good,2.1538,41.3853,14,--,,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,51,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,17,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,45,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,48,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,21,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,43,11,20
Barcelona - Sants,Good,2.1331,41.3788,17,Good,38,11,20
Barcelona - Eixample,Good,2.1538,41.3853,15,--,,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,51,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,13,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,40,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,44,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,23,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,27,11,20
Barcelona - Sants,Good,2.1331,41.3788,18,Good,58,11,20
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,85,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,51,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,27,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,64,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,67,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,54,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,38,11,20
Barcelona - Sants,Good,2.1331,41.3788,19,Good,74,11,20
Barcelona - Eixample,Moderate,2.1538,41.3853,19,Moderate,100,11,20
Barcelona - Gràcia,--,2.1534,41.3987,17,--,,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,48,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,67,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,70,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,77,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,45,11,20
Barcelona - Sants,Good,2.1331,41.3788,20,Good,75,11,20
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,87,11,20
Barcelona - Gràcia,--,2.1534,41.3987,18,--,,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,64,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,68,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,70,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,81,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,32,11,20
Barcelona - Sants,Good,2.1331,41.3788,21,Good,33,11,20
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,78,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,21,Good,42,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,49,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,36,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,23,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,51,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,16,11,20
Barcelona - Sants,Good,2.1331,41.3788,22,Good,56,11,20
Barcelona - Eixample,Good,2.1538,41.3853,22,Good,86,11,20
Barcelona - Gràcia,Good,2.1534,41.3987,22,Good,73,11,20
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,52,11,20
Barcelona - Vall Hebron,Good,2.148,41.4261,22,Good,37,11,20
Barcelona - Palau Reial,Good,2.1151,41.3875,22,Good,40,11,20
Barcelona - Poblenou,Good,2.2045,41.4039,22,Good,55,11,20
Barcelona - Observ Fabra,Good,2.1239,41.4183,22,Good,4,11,20
Barcelona - Sants,Good,2.1331,41.3788,0,Good,52,11,21
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,54,11,21
Barcelona - Gràcia,Good,2.1534,41.3987,23,Good,43,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,23,Good,64,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,23,Good,30,11,21
Barcelona - Palau Reial,Good,2.1151,41.3875,23,Good,54,11,21
Barcelona - Poblenou,Good,2.2045,41.4039,23,Good,48,11,21
Barcelona - Observ Fabra,Good,2.1239,41.4183,23,Good,5,11,21
Barcelona - Sants,Good,2.1331,41.3788,0,Good,43,11,21
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,58,11,21
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,32,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,41,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,17,11,21
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,23,11,21
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,55,11,21
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,8,11,21
Barcelona - Sants,Good,2.1331,41.3788,1,Good,29,11,21
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,58,11,21
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,32,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,36,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,20,11,21
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,14,11,21
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,38,11,21
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,20,11,21
Barcelona - Sants,Good,2.1331,41.3788,2,Good,9,11,21
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,58,11,21
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,32,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,36,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,16,11,21
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,6,11,21
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,32,11,21
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,13,11,21
Barcelona - Sants,Good,2.1331,41.3788,3,Good,11,11,21
Barcelona - Eixample,Good,2.1538,41.3853,1,--,,11,21
Barcelona - Gràcia,--,2.1534,41.3987,1,--,,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,24,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,13,11,21
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,5,11,21
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,30,11,21
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,8,11,21
Barcelona - Sants,Good,2.1331,41.3788,4,Good,15,11,21
Barcelona - Eixample,Good,2.1538,41.3853,2,--,,11,21
Barcelona - Gràcia,--,2.1534,41.3987,2,--,,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,23,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,14,11,21
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,6,11,21
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,32,11,21
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,12,11,21
Barcelona - Sants,Good,2.1331,41.3788,5,Good,22,11,21
Barcelona - Eixample,Good,2.1538,41.3853,3,--,,11,21
Barcelona - Gràcia,--,2.1534,41.3987,3,--,,11,21
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,25,11,21
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,14,11,21
